,year,month,day,local pressure,sea pressure,total preci,hr1 preci,min10 preci,avg temp,max temp,min temp,avg humid,min humid,sun hours,date
3831,1973,6,28,1007.2,1011.3,0.0,0.0,0.0,19.5,21.3,17.8,77,73,0.0,1973-06-28
3832,1973,6,29,1008.1,1012.2,0.5,0.5,0.5,21.4,24.0,18.3,78,66,0.0,1973-06-29
3833,1973,6,30,1008.7,1012.8,0.5,0.5,0.5,22.6,27.2,19.4,74,62,4.5,1973-06-30
3834,1973,7,1,1009.9,1014.0,0.0,0.0,0.0,23.7,27.2,20.8,72,64,3.3,1973-07-01
3835,1973,7,2,1007.6,1011.7,24.0,12.5,7.0,24.2,27.3,22.0,80,66,1.3,1973-07-02
3836,1973,7,3,1008.8,1013.0,0.0,0.0,0.0,23.1,26.7,20.4,73,57,9.1,1973-07-03
3837,1973,7,4,1009.9,1014.0,0.0,0.0,0.0,23.7,28.1,19.4,69,52,9.7,1973-07-04
3838,1973,7,5,1009.3,1013.4,0.0,0.0,0.0,25.7,31.0,21.2,69,46,11.1,1973-07-05
3839,1973,7,6,1009.8,1013.9,0.0,0.0,0.0,25.1,30.7,22.1,73,46,7.7,1973-07-06
3840,1973,7,7,1008.1,1012.2,0.0,0.0,0.0,24.8,29.0,20.9,73,60,8.5,1973-07-07
3841,1973,7,8,1003.7,1007.8,0.0,0.0,0.0,26.5,31.2,22.2,74,49,8.8,1973-07-08
3842,1973,7,9,1003.3,1007.4,0.0,0.0,0.0,27.1,31.3,23.5,59,39,7.9,1973-07-09
3843,1973,7,10,1003.7,1007.8,0.0,0.0,0.0,28.4,33.3,24.0,63,32,9.0,1973-07-10
3844,1973,7,11,1004.0,1008.0,0.0,0.0,0.0,27.7,31.4,24.8,72,62,8.5,1973-07-11
3845,1973,7,12,1006.7,1010.8,0.0,0.0,0.0,26.4,30.4,24.5,75,58,1.6,1973-07-12
3846,1973,7,13,1008.8,1012.9,0.0,0.0,0.0,26.7,30.5,23.4,70,58,9.8,1973-07-13
3847,1973,7,14,1007.7,1011.8,0.0,0.0,0.0,28.0,32.7,25.1,71,56,9.8,1973-07-14
3848,1973,7,15,1008.2,1012.2,0.0,0.0,0.0,28.4,32.8,24.2,69,52,10.7,1973-07-15
3849,1973,7,16,1008.6,1012.7,0.0,0.0,0.0,29.2,33.7,25.4,68,50,9.4,1973-07-16
3850,1973,7,17,1005.8,1009.8,0.0,0.0,0.0,29.1,33.5,25.2,65,38,10.9,1973-07-17
3851,1973,7,18,1003.2,1007.2,0.0,0.0,0.0,28.5,34.7,24.1,66,39,7.4,1973-07-18
3852,1973,7,19,1007.0,1011.1,0.0,0.0,0.0,25.8,29.7,22.8,73,59,2.1,1973-07-19
3853,1973,7,20,1008.0,1012.1,3.5,3.0,1.5,26.5,31.7,23.9,81,60,4.2,1973-07-20
3854,1973,7,21,1001.4,1005.5,3.0,3.0,1.5,26.6,29.0,24.5,82,73,0.4,1973-07-21
3855,1973,7,22,1001.6,1005.7,0.0,0.0,0.0,23.7,26.3,21.1,77,66,0.0,1973-07-22
3856,1973,7,23,1007.3,1011.5,0.0,0.0,0.0,22.5,26.1,20.1,68,53,3.7,1973-07-23
3857,1973,7,24,1008.6,1012.7,0.0,0.0,0.0,24.2,28.3,19.9,66,49,5.3,1973-07-24
3858,1973,7,25,1007.5,1011.6,0.0,0.0,0.0,26.2,30.1,21.8,67,55,11.8,1973-07-25
3859,1973,7,26,1007.0,1011.1,0.0,0.0,0.0,26.7,31.6,23.2,68,45,11.5,1973-07-26
3860,1973,7,27,1008.0,1012.1,0.0,0.0,0.0,26.2,29.8,23.4,65,42,11.1,1973-07-27
3861,1973,7,28,1007.5,1011.6,0.0,0.0,0.0,25.9,30.0,23.3,64,44,11.9,1973-07-28
3862,1973,7,29,1005.6,1009.7,19.0,6.5,1.5,23.7,25.0,22.2,85,69,0.0,1973-07-29
3863,1973,7,30,1003.7,1007.8,0.0,0.0,0.0,26.6,29.8,23.8,76,61,8.0,1973-07-30
3864,1973,7,31,1001.0,1005.1,0.0,0.0,0.0,28.5,32.8,25.2,69,50,11.3,1973-07-31
3865,1973,8,1,1003.4,1007.5,3.0,1.5,1.0,27.3,30.4,25.7,74,64,3.0,1973-08-01
3866,1973,8,2,1004.6,1008.7,0.5,0.5,0.5,28.5,32.4,25.8,70,56,8.0,1973-08-02
3867,1973,8,3,1005.9,1009.9,0.0,0.0,0.0,29.3,34.0,26.5,66,53,7.4,1973-08-03
3868,1973,8,4,1009.7,1013.8,6.0,4.0,1.5,27.9,33.4,24.4,70,56,7.9,1973-08-04
3869,1973,8,5,1012.6,1016.7,0.0,0.0,0.0,27.7,31.2,24.6,76,60,1.8,1973-08-05
3870,1973,8,6,1010.4,1014.4,0.0,0.0,0.0,28.3,32.8,25.2,75,60,6.5,1973-08-06
3871,1973,8,7,1007.7,1011.7,14.5,14.5,11.0,28.1,33.0,24.7,65,51,8.4,1973-08-07
3872,1973,8,8,1008.7,1012.7,0.0,0.0,0.0,29.0,33.6,25.4,65,46,7.7,1973-08-08
3873,1973,8,9,1009.6,1013.6,0.0,0.0,0.0,28.8,33.4,25.0,68,52,9.2,1973-08-09
3874,1973,8,10,1008.6,1012.6,2.0,1.5,1.5,29.3,34.2,26.0,71,52,6.4,1973-08-10
3875,1973,8,11,1007.7,1011.7,0.0,0.0,0.0,29.3,34.1,25.4,65,41,9.4,1973-08-11
3876,1973,8,12,1007.2,1011.2,0.0,0.0,0.0,29.3,34.2,25.6,69,41,7.3,1973-08-12
3877,1973,8,13,1007.8,1011.9,0.0,0.0,0.0,28.1,33.4,24.3,70,42,8.8,1973-08-13
3878,1973,8,14,1009.6,1013.7,0.0,0.0,0.0,28.6,32.3,26.5,70,55,8.8,1973-08-14
3879,1973,8,15,1010.1,1014.2,0.0,0.0,0.0,28.6,32.3,26.0,72,49,9.7,1973-08-15
3880,1973,8,16,1008.3,1012.4,0.0,0.0,0.0,28.8,32.7,26.2,67,53,10.3,1973-08-16
3881,1973,8,17,1007.5,1011.5,0.0,0.0,0.0,29.2,33.4,26.4,64,50,6.1,1973-08-17
3882,1973,8,18,1004.6,1008.6,0.0,0.0,0.0,29.7,33.3,27.1,62,49,10.5,1973-08-18
3883,1973,8,19,1006.6,1010.6,0.0,0.0,0.0,30.4,34.3,27.6,64,50,9.3,1973-08-19
3884,1973,8,20,1011.9,1015.9,0.0,0.0,0.0,29.9,34.3,26.8,60,45,8.9,1973-08-20
3885,1973,8,21,1012.1,1016.1,0.0,0.0,0.0,28.8,33.1,25.7,67,51,10.3,1973-08-21
3886,1973,8,22,1010.3,1014.3,0.0,0.0,0.0,29.3,33.4,26.4,63,49,11.5,1973-08-22
3887,1973,8,23,1011.2,1015.2,0.5,0.5,0.5,27.8,32.7,25.0,68,44,5.5,1973-08-23
3888,1973,8,24,1010.1,1014.2,3.0,1.0,0.5,25.9,29.0,24.0,81,68,0.3,1973-08-24
3889,1973,8,25,1009.2,1013.3,20.5,5.0,1.5,25.3,26.5,24.2,88,82,0.0,1973-08-25
3890,1973,8,26,1009.0,1013.0,0.0,0.0,0.0,28.0,32.4,24.2,73,55,9.2,1973-08-26
3891,1973,8,27,1009.6,1013.6,0.0,0.0,0.0,28.5,33.2,25.1,70,52,10.3,1973-08-27
3892,1973,8,28,1009.6,1013.7,0.0,0.0,0.0,28.8,33.3,25.2,69,51,7.1,1973-08-28
3893,1973,8,29,1008.4,1012.5,0.0,0.0,0.0,28.2,32.4,25.0,73,59,5.4,1973-08-29
3894,1973,8,30,1006.6,1010.6,0.0,0.0,0.0,29.1,33.5,24.8,68,47,7.8,1973-08-30
3895,1973,8,31,1011.6,1015.7,0.0,0.0,0.0,27.1,30.2,24.8,62,50,3.6,1973-08-31
3896,1973,9,1,1010.6,1014.7,0.0,0.0,0.0,26.8,30.4,23.3,75,60,6.3,1973-09-01
3897,1973,9,2,1008.5,1012.5,0.0,0.0,0.0,29.1,34.5,26.0,64,47,11.0,1973-09-02
3898,1973,9,3,1007.7,1011.8,0.0,0.0,0.0,28.4,33.0,24.5,65,47,10.4,1973-09-03
3899,1973,9,4,1009.4,1013.4,0.0,0.0,0.0,26.4,31.1,23.8,65,43,6.6,1973-09-04
3900,1973,9,5,1010.6,1014.8,60.5,21.0,9.0,20.7,24.3,19.3,87,67,0.0,1973-09-05
3901,1973,9,6,1007.1,1011.3,10.0,2.5,0.5,20.9,23.4,19.2,85,72,0.0,1973-09-06
3902,1973,9,7,1003.9,1008.1,0.5,0.5,0.5,22.2,25.2,19.6,72,61,2.7,1973-09-07
3903,1973,9,8,1006.6,1010.7,0.0,0.0,0.0,23.2,27.3,18.2,66,51,9.8,1973-09-08
3904,1973,9,9,1009.3,1013.4,0.0,0.0,0.0,24.2,28.9,20.5,71,50,10.1,1973-09-09
3905,1973,9,10,1002.7,1006.8,0.0,0.0,0.0,25.4,29.0,22.1,76,62,3.3,1973-09-10
3906,1973,9,11,1002.9,1006.9,0.0,0.0,0.0,26.2,30.1,22.3,60,46,6.9,1973-09-11
3907,1973,9,12,1006.2,1010.3,0.0,0.0,0.0,24.1,27.8,20.5,64,50,2.9,1973-09-12
3908,1973,9,13,1009.5,1013.6,9.5,4.0,1.5,21.5,23.2,18.8,73,60,0.0,1973-09-13
3909,1973,9,14,1003.6,1007.8,11.5,4.0,2.5,21.3,24.5,17.7,81,65,3.8,1973-09-14
3910,1973,9,15,1009.0,1013.2,0.0,0.0,0.0,22.6,25.6,18.1,60,47,5.2,1973-09-15
3911,1973,9,16,1009.9,1014.1,0.0,0.0,0.0,22.2,25.8,19.5,72,58,5.0,1973-09-16
3912,1973,9,17,1011.0,1015.2,0.0,0.0,0.0,22.6,27.0,18.3,68,48,7.4,1973-09-17
3913,1973,9,18,1010.5,1014.7,3.0,3.5,1.0,21.5,24.4,19.0,73,63,1.4,1973-09-18
3914,1973,9,19,1008.3,1012.4,3.0,3.5,1.5,22.2,26.2,17.8,68,49,10.3,1973-09-19
3915,1973,9,20,1010.3,1014.5,0.0,0.0,0.0,22.9,24.6,21.0,74,63,0.0,1973-09-20
3916,1973,9,21,1013.2,1017.4,2.0,0.5,0.5,22.1,25.2,20.0,74,57,1.4,1973-09-21
3917,1973,9,22,1011.7,1015.9,25.5,4.0,1.0,18.9,20.0,18.2,88,82,0.0,1973-09-22
3918,1973,9,23,1008.4,1012.6,0.0,0.0,0.0,22.6,27.0,18.4,76,61,4.9,1973-09-23
3919,1973,9,24,1008.7,1012.9,2.0,2.0,2.0,23.0,27.2,20.1,69,54,8.0,1973-09-24
3920,1973,9,25,1009.0,1013.1,0.0,0.0,0.0,23.5,28.3,18.2,51,29,9.6,1973-09-25
3921,1973,9,26,1005.4,1009.5,0.0,0.0,0.0,23.4,28.2,18.1,58,39,9.8,1973-09-26
3922,1973,9,27,1001.9,1006.0,0.0,0.0,0.0,24.7,29.2,21.4,60,32,7.7,1973-09-27
3923,1973,9,28,1011.9,1016.1,0.0,0.0,0.0,22.4,25.6,20.1,58,48,5.4,1973-09-28
3924,1973,9,29,1016.6,1020.8,0.0,0.0,0.0,21.9,24.7,19.6,66,55,4.3,1973-09-29
3925,1973,9,30,1011.5,1015.7,27.5,7.0,2.5,18.7,20.3,17.1,84,74,0.0,1973-09-30
3926,1973,10,1,1005.6,1009.8,2.0,1.5,0.5,21.8,26.1,17.1,75,57,7.0,1973-10-01
3927,1973,10,2,1012.4,1016.6,0.0,0.0,0.0,23.0,27.4,18.8,64,48,8.3,1973-10-02
3928,1973,10,3,1015.1,1019.3,0.0,0.0,0.0,23.1,28.2,18.6,71,49,6.1,1973-10-03
3929,1973,10,4,1014.1,1018.3,0.0,0.0,0.0,22.3,25.9,20.2,76,61,3.4,1973-10-04
3930,1973,10,5,1013.6,1017.8,3.5,1.0,0.5,17.7,21.1,14.1,78,68,0.0,1973-10-05
3931,1973,10,6,1016.3,1020.6,0.0,0.0,0.0,17.2,20.0,14.1,69,52,2.3,1973-10-06
3932,1973,10,7,1010.6,1014.9,12.0,2.5,1.0,14.8,17.3,13.8,86,65,0.0,1973-10-07
3933,1973,10,8,1011.1,1015.4,5.0,2.5,1.0,15.0,17.3,13.1,80,62,0.2,1973-10-08
3934,1973,10,9,1019.3,1023.5,0.0,0.0,0.0,16.0,20.6,11.9,56,37,10.3,1973-10-09
3935,1973,10,10,1021.1,1025.4,0.0,0.0,0.0,16.6,21.9,10.4,61,31,10.3,1973-10-10
3936,1973,10,11,1020.6,1024.9,3.0,3.0,2.0,19.2,23.7,13.9,64,56,6.8,1973-10-11
3937,1973,10,12,1019.0,1023.3,0.0,0.0,0.0,21.0,25.2,16.1,67,46,6.8,1973-10-12
3938,1973,10,13,1007.2,1011.3,3.5,2.5,0.5,22.4,24.4,19.6,71,58,0.9,1973-10-13
3939,1973,10,14,1003.5,1007.6,73.5,49.0,10.0,17.0,23.4,14.3,65,39,1.0,1973-10-14
3940,1973,10,15,1016.5,1020.8,0.0,0.0,0.0,15.4,18.6,12.5,47,39,4.2,1973-10-15
3941,1973,10,16,1022.7,1027.0,0.0,0.0,0.0,14.8,19.3,10.8,50,40,8.0,1973-10-16
3942,1973,10,17,1016.3,1020.6,2.0,1.5,0.5,14.0,16.0,12.2,67,56,0.0,1973-10-17
3943,1973,10,18,1011.4,1015.7,0.0,0.0,0.0,17.2,23.2,11.8,61,38,8.7,1973-10-18
3944,1973,10,19,1016.3,1020.6,0.0,0.0,0.0,16.8,20.5,13.7,56,40,8.9,1973-10-19
3945,1973,10,20,1017.2,1021.5,0.0,0.0,0.0,16.7,21.2,12.0,64,51,5.9,1973-10-20
3946,1973,10,21,1010.9,1015.2,63.5,14.0,4.5,13.5,16.7,12.0,86,63,0.0,1973-10-21
3947,1973,10,22,1001.9,1006.0,3.0,1.5,0.5,18.4,24.0,14.1,75,40,6.7,1973-10-22
3948,1973,10,23,1006.4,1010.6,0.0,0.0,0.0,17.9,22.6,13.4,45,33,9.5,1973-10-23
3949,1973,10,24,1011.3,1015.5,0.0,0.0,0.0,16.9,20.1,13.5,60,55,1.8,1973-10-24
3950,1973,10,25,1010.5,1014.8,0.0,0.0,0.0,17.2,21.2,14.5,66,43,6.0,1973-10-25
3951,1973,10,26,1017.6,1021.9,0.0,0.0,0.0,16.2,21.9,11.2,41,25,8.7,1973-10-26
3952,1973,10,27,1022.2,1026.5,0.0,0.0,0.0,14.9,17.1,12.1,58,49,0.2,1973-10-27
3953,1973,10,28,1006.0,1010.2,66.5,14.0,5.0,14.5,18.7,11.6,85,66,0.0,1973-10-28
3954,1973,10,29,1011.3,1015.5,0.0,0.0,0.0,16.8,21.2,13.3,49,33,8.9,1973-10-29
3955,1973,10,30,1020.4,1024.8,0.0,0.0,0.0,13.5,16.0,9.5,53,45,0.9,1973-10-30
3956,1973,10,31,1014.2,1018.5,0.0,0.0,0.0,17.5,23.0,12.1,62,45,9.3,1973-10-31
3957,1973,11,1,1012.6,1016.9,0.0,0.0,0.0,16.3,18.3,14.8,69,59,0.4,1973-11-01
3958,1973,11,2,1013.4,1017.7,0.0,0.0,0.0,14.8,18.0,12.9,68,57,2.3,1973-11-02
3959,1973,11,3,1016.2,1020.5,0.0,0.0,0.0,13.3,16.1,11.1,67,55,1.6,1973-11-03
3960,1973,11,4,1016.8,1021.2,0.0,0.0,0.0,13.5,18.4,8.4,71,47,9.0,1973-11-04
3961,1973,11,5,1012.2,1016.5,0.0,0.0,0.0,14.9,19.1,11.2,66,43,3.2,1973-11-05
3962,1973,11,6,1008.4,1012.8,2.0,1.5,0.5,11.1,14.4,8.9,78,69,0.0,1973-11-06
3963,1973,11,7,1012.7,1017.0,0.0,0.0,0.0,11.7,17.6,7.3,56,33,9.6,1973-11-07
3964,1973,11,8,1019.8,1024.1,0.0,0.0,0.0,12.3,17.1,6.2,59,45,8.5,1973-11-08
3965,1973,11,9,1016.7,1021.0,6.0,3.5,2.0,14.8,19.7,9.6,66,44,5.0,1973-11-09
3966,1973,11,10,1005.7,1009.9,96.5,23.0,7.0,15.8,18.1,13.2,84,63,0.0,1973-11-10
3967,1973,11,11,1006.6,1010.8,0.0,0.0,0.0,16.4,21.6,13.0,63,28,7.3,1973-11-11
3968,1973,11,12,1011.9,1016.2,0.0,0.0,0.0,13.5,18.1,9.2,54,31,8.3,1973-11-12
3969,1973,11,13,1016.0,1020.3,0.0,0.0,0.0,12.6,17.1,10.3,42,28,7.1,1973-11-13
3970,1973,11,14,1017.0,1021.4,0.0,0.0,0.0,10.8,15.0,6.0,56,41,6.6,1973-11-14
3971,1973,11,15,1015.6,1020.0,0.0,0.0,0.0,13.3,17.2,8.2,56,38,7.4,1973-11-15
3972,1973,11,16,1007.4,1011.7,0.0,0.0,0.0,15.2,22.0,8.7,56,36,8.9,1973-11-16
3973,1973,11,17,1000.1,1004.3,0.0,0.0,0.0,15.4,21.4,10.0,44,21,9.1,1973-11-17
3974,1973,11,18,1002.0,1006.3,0.0,0.0,0.0,10.8,15.6,5.7,34,21,8.6,1973-11-18
3975,1973,11,19,998.3,1002.6,0.0,0.0,0.0,9.4,14.6,3.3,33,22,8.9,1973-11-19
3976,1973,11,20,1007.7,1012.0,0.0,0.0,0.0,8.7,13.7,3.2,40,22,9.1,1973-11-20
3977,1973,11,21,1004.4,1008.7,0.0,0.0,0.0,10.4,17.1,4.3,45,28,8.2,1973-11-21
3978,1973,11,22,1008.4,1012.8,0.0,0.0,0.0,8.6,12.4,5.8,39,24,8.7,1973-11-22
3979,1973,11,23,1015.6,1020.0,0.0,0.0,0.0,10.0,17.1,3.2,37,23,9.0,1973-11-23
3980,1973,11,24,1018.0,1022.4,0.0,0.0,0.0,10.3,15.3,5.3,50,42,4.4,1973-11-24
3981,1973,11,25,1007.6,1011.9,0.0,0.0,0.0,9.8,17.0,4.7,43,31,7.9,1973-11-25
3982,1973,11,26,1014.1,1018.5,0.0,0.0,0.0,9.6,13.9,4.2,40,28,6.8,1973-11-26
3983,1973,11,27,1006.1,1010.4,0.0,0.0,0.0,12.2,19.3,3.7,48,30,7.6,1973-11-27
3984,1973,11,28,1009.6,1014.0,0.0,0.0,0.0,9.1,13.1,6.3,38,28,8.8,1973-11-28
3985,1973,11,29,1015.8,1020.2,0.0,0.0,0.0,8.4,11.3,5.7,41,34,6.4,1973-11-29
3986,1973,11,30,1006.9,1011.2,0.0,0.0,0.0,9.2,18.0,3.0,44,20,7.8,1973-11-30
4018,1974,1,1,1008.3,1012.8,0.0,0.0,0.0,5.4,12.2,-0.9,37,25,8.4,1974-01-01
4019,1974,1,2,1011.1,1015.5,0.0,0.0,0.0,6.6,13.6,1.7,41,28,8.4,1974-01-02
4020,1974,1,3,1012.6,1017.0,0.0,0.0,0.0,7.2,13.3,1.2,38,30,9.0,1974-01-03
4021,1974,1,4,1014.3,1018.8,0.0,0.0,0.0,5.0,7.9,1.6,43,35,1.5,1974-01-04
4022,1974,1,5,1007.9,1012.3,0.0,0.0,0.0,6.5,11.2,4.3,50,31,4.2,1974-01-05
4023,1974,1,6,1012.2,1016.6,0.0,0.0,0.0,4.8,9.3,1.3,38,22,9.0,1974-01-06
4024,1974,1,7,1013.8,1018.2,0.0,0.0,0.0,5.4,10.1,2.0,37,25,8.4,1974-01-07
4025,1974,1,8,1011.9,1016.3,0.0,0.0,0.0,4.6,7.6,1.1,43,33,3.7,1974-01-08
4026,1974,1,9,1008.2,1012.6,0.0,0.0,0.0,4.2,8.8,1.3,50,26,8.9,1974-01-09
4027,1974,1,10,1005.1,1009.5,0.0,0.0,0.0,4.9,9.8,0.7,32,19,8.8,1974-01-10
4028,1974,1,11,1004.3,1008.7,0.0,0.0,0.0,4.2,9.1,1.1,36,22,9.2,1974-01-11
4029,1974,1,12,1007.1,1011.5,0.0,0.0,0.0,4.4,10.1,-1.2,39,19,8.9,1974-01-12
4030,1974,1,13,1007.3,1011.7,0.0,0.0,0.0,4.5,10.2,0.4,39,21,8.9,1974-01-13
4031,1974,1,14,1007.1,1011.5,0.0,0.0,0.0,4.7,10.0,1.1,34,23,8.8,1974-01-14
4032,1974,1,15,1008.0,1012.4,0.0,0.0,0.0,6.7,12.4,2.3,27,15,8.6,1974-01-15
4033,1974,1,16,1006.2,1010.6,0.0,0.0,0.0,6.1,11.0,0.6,41,25,5.0,1974-01-16
4034,1974,1,17,1008.8,1013.2,0.0,0.0,0.0,4.8,8.3,2.3,32,23,4.0,1974-01-17
4035,1974,1,18,1007.7,1012.1,0.0,0.0,0.0,4.1,9.6,0.3,34,20,9.0,1974-01-18
4036,1974,1,19,1010.6,1015.0,0.0,0.0,0.0,3.4,8.0,-0.1,32,17,9.2,1974-01-19
4037,1974,1,20,1017.9,1022.5,0.0,0.0,0.0,3.0,7.9,-0.8,39,22,9.1,1974-01-20
4038,1974,1,21,1013.5,1018.1,24.5,0.0,0.0,0.2,2.5,-1.3,69,43,0.0,1974-01-21
4039,1974,1,22,999.2,1003.6,4.5,4.5,0.0,5.6,9.6,0.2,57,39,9.2,1974-01-22
4040,1974,1,23,1002.0,1006.4,0.0,0.0,0.0,5.8,10.6,1.1,57,45,7.7,1974-01-23
4041,1974,1,24,1003.7,1008.1,0.0,0.0,0.0,3.6,7.2,1.0,37,26,7.8,1974-01-24
4042,1974,1,25,1008.8,1013.3,0.0,0.0,0.0,1.7,5.5,-0.4,31,21,9.5,1974-01-25
4043,1974,1,26,1010.3,1014.8,0.0,0.0,0.0,2.5,7.0,-0.7,31,22,9.3,1974-01-26
4044,1974,1,27,1011.7,1016.2,0.0,0.0,0.0,3.2,7.4,-2.0,42,24,9.2,1974-01-27
4045,1974,1,28,1009.8,1014.2,0.0,0.0,0.0,2.5,6.8,-1.1,40,20,9.3,1974-01-28
4046,1974,1,29,1014.5,1019.0,0.0,0.0,0.0,3.0,7.4,-0.4,29,21,9.2,1974-01-29
4047,1974,1,30,1016.6,1021.2,0.0,0.0,0.0,3.2,7.1,-0.5,39,29,7.3,1974-01-30
4048,1974,1,31,1019.0,1023.6,0.0,0.0,0.0,3.3,5.3,1.1,48,40,0.0,1974-01-31
4049,1974,2,1,1017.6,1022.1,0.0,0.0,0.0,4.4,8.5,1.8,42,31,3.7,1974-02-01
4050,1974,2,2,1016.8,1021.3,0.0,0.0,0.0,4.4,8.9,1.6,39,22,9.0,1974-02-02
4051,1974,2,3,1021.1,1025.6,0.0,0.0,0.0,3.9,9.1,-0.8,39,24,9.5,1974-02-03
4052,1974,2,4,1021.3,1025.8,0.0,0.0,0.0,4.2,9.7,-1.0,47,35,8.9,1974-02-04
4053,1974,2,5,1014.3,1018.8,11.0,2.5,1.0,3.3,6.7,1.3,66,47,0.4,1974-02-05
4054,1974,2,6,1010.5,1015.0,0.0,0.0,0.0,4.1,7.5,0.5,78,52,2.8,1974-02-06
4055,1974,2,7,1012.3,1016.8,8.5,2.0,0.5,2.1,5.3,0.3,73,56,0.1,1974-02-07
4056,1974,2,8,994.5,998.8,13.0,3.0,1.0,4.0,7.6,0.3,78,34,0.0,1974-02-08
4057,1974,2,9,1001.2,1005.6,0.0,0.0,0.0,4.2,9.1,1.0,37,25,9.0,1974-02-09
4058,1974,2,10,1007.9,1012.3,0.0,0.0,0.0,2.8,7.3,-0.5,34,22,9.5,1974-02-10
4059,1974,2,11,1005.4,1009.9,0.0,0.0,0.0,1.7,7.0,-2.7,41,29,7.4,1974-02-11
4060,1974,2,12,1011.7,1016.2,0.0,0.0,0.0,2.6,6.7,-1.3,34,19,8.8,1974-02-12
4061,1974,2,13,1011.4,1015.9,0.0,0.0,0.0,4.4,10.2,0.1,40,22,9.6,1974-02-13
4062,1974,2,14,1019.6,1024.0,0.0,0.0,0.0,4.9,10.1,1.1,36,23,9.1,1974-02-14
4063,1974,2,15,1018.7,1023.2,0.0,0.0,0.0,3.6,7.2,0.4,46,37,0.6,1974-02-15
4064,1974,2,16,1008.1,1012.5,0.0,0.0,0.0,9.2,17.4,3.1,50,30,8.6,1974-02-16
4065,1974,2,17,1011.7,1016.1,0.0,0.0,0.0,8.6,12.2,6.6,62,49,1.0,1974-02-17
4066,1974,2,18,1013.3,1017.6,0.0,0.0,0.0,9.1,14.1,5.3,63,37,7.2,1974-02-18
4067,1974,2,19,1017.6,1022.1,0.0,0.0,0.0,8.5,11.7,4.9,70,52,0.8,1974-02-19
4068,1974,2,20,1003.7,1008.1,10.5,5.5,1.5,9.2,11.8,6.2,75,45,0.0,1974-02-20
4069,1974,2,21,1010.5,1014.9,0.0,0.0,0.0,5.6,7.1,3.8,45,36,0.6,1974-02-21
4070,1974,2,22,1007.9,1012.2,0.0,0.0,0.0,9.7,15.9,1.3,60,46,7.1,1974-02-22
4071,1974,2,23,1002.3,1006.6,2.0,1.0,0.5,11.1,18.1,5.2,69,52,0.0,1974-02-23
4072,1974,2,24,1010.5,1014.9,6.5,3.5,1.5,3.5,5.5,1.1,81,69,0.0,1974-02-24
4073,1974,2,25,1003.7,1008.2,7.0,1.5,0.5,1.9,2.8,1.0,87,79,0.0,1974-02-25
4074,1974,2,26,1005.9,1010.3,0.0,0.0,0.0,4.3,7.9,0.6,52,25,5.4,1974-02-26
4075,1974,2,27,1012.5,1017.0,0.0,0.0,0.0,2.8,7.3,-0.5,61,33,5.2,1974-02-27
4076,1974,2,28,1020.5,1025.0,0.0,0.0,0.0,3.6,8.6,-0.4,37,24,10.5,1974-02-28
4077,1974,3,1,1023.0,1027.6,0.0,0.0,0.0,3.6,6.3,1.1,54,43,0.4,1974-03-01
4078,1974,3,2,1019.4,1023.9,0.0,0.0,0.0,7.5,14.5,2.2,44,23,10.0,1974-03-02
4079,1974,3,3,1022.9,1027.4,0.0,0.0,0.0,8.5,12.4,3.4,45,29,9.9,1974-03-03
4080,1974,3,4,1013.2,1017.5,0.0,0.0,0.0,12.4,20.1,6.1,57,42,10.0,1974-03-04
4081,1974,3,5,1015.1,1019.5,0.0,0.0,0.0,12.1,16.1,8.8,67,56,3.5,1974-03-05
4082,1974,3,6,1013.2,1017.6,6.5,1.0,0.5,8.1,10.9,7.1,84,66,0.0,1974-03-06
4083,1974,3,7,1005.5,1009.9,10.5,4.0,2.0,6.5,7.5,5.3,89,78,0.0,1974-03-07
4084,1974,3,8,1016.8,1021.2,0.0,0.0,0.0,7.0,9.3,5.7,64,52,0.1,1974-03-08
4085,1974,3,9,1020.5,1025.0,0.0,0.0,0.0,7.3,10.9,4.1,57,43,3.9,1974-03-09
4086,1974,3,10,1000.5,1004.8,16.5,8.0,1.5,8.5,16.5,4.8,63,35,5.5,1974-03-10
4087,1974,3,11,1003.2,1007.6,0.0,0.0,0.0,6.6,10.7,2.3,35,29,5.0,1974-03-11
4088,1974,3,12,1007.4,1011.8,0.0,0.0,0.0,4.3,8.3,1.0,37,31,7.8,1974-03-12
4089,1974,3,13,1015.5,1020.0,0.0,0.0,0.0,3.3,8.3,-0.6,32,20,10.7,1974-03-13
4090,1974,3,14,1019.6,1024.0,0.0,0.0,0.0,5.2,9.1,0.6,44,29,9.7,1974-03-14
4091,1974,3,15,1017.3,1021.8,0.0,0.0,0.0,8.6,13.1,3.3,44,26,9.8,1974-03-15
4092,1974,3,16,1009.4,1013.8,2.5,1.0,0.5,8.4,12.7,5.2,61,40,3.1,1974-03-16
4093,1974,3,17,1008.4,1012.8,0.0,0.0,0.0,8.2,12.0,5.2,62,44,5.7,1974-03-17
4094,1974,3,18,1011.8,1016.2,13.5,3.0,1.0,3.5,6.7,2.1,79,53,0.0,1974-03-18
4095,1974,3,19,1007.5,1011.9,13.5,4.5,2.5,5.0,8.8,2.9,81,67,0.7,1974-03-19
4096,1974,3,20,1011.5,1015.9,0.0,0.0,0.0,6.6,11.9,1.2,46,24,11.0,1974-03-20
